"applicant_id","cohort","selected","variable","raw_value","rule","severity","action"
101361,"B_2018",1,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101362,"A_2020",1,"years_in_school","years_in_school=4; baseline_age=12; followup_age=14; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101362,"A_2020",1,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101363,"A_2020",0,"years_in_school","years_in_school=4; baseline_age=13; followup_age=15; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101363,"A_2020",0,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101364,"A_2020",0,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101364,"A_2020",0,"ses_stratum",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
101365,"A_2020",0,"years_in_school","years_in_school=4; baseline_age=12; followup_age=14; age_change=2; highest_grade=6","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101366,"A_2022",0,"age_at_survey","baseline=11; followup=12; change=1","age_change_outside_2_to_4_screen","review","Retain recorded ages and outcomes. Screening rule only. Systematic cohort differences require survey-date clarification, not automatic correction."
101366,"A_2022",0,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101366,"A_2022",0,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101366,"A_2022",0,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101368,"A_2020",1,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101368,"A_2020",1,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101370,"A_2022",1,"age_at_survey","baseline=13; followup=14; change=1","age_change_outside_2_to_4_screen","review","Retain recorded ages and outcomes. Screening rule only. Systematic cohort differences require survey-date clarification, not automatic correction."
101370,"A_2022",1,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101371,"B_2018",0,"years_in_school","years_in_school=6; baseline_age=13; followup_age=17; age_change=4; highest_grade=9","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101371,"B_2018",0,"years_in_school","years_in_school=6; baseline_age=13; followup_age=17; age_change=4; highest_grade=9","school_years_since_allocation_above_4","review","Retain as a requested policy outcome with a timing/definition caveat. Five or six years conflict with a uniform three-year interpretation but may fit the older B2018 cohort. Clarify dates and counting convention; do not cap or infer a correction."
101371,"B_2018",0,"father_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101371,"B_2018",0,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101371,"B_2018",0,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101371,"B_2018",0,"mother_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101371,"B_2018",0,"mother_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101371,"B_2018",0,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101372,"A_2022",1,"age_at_survey","baseline=11; followup=12; change=1","age_change_outside_2_to_4_screen","review","Retain recorded ages and outcomes. Screening rule only. Systematic cohort differences require survey-date clarification, not automatic correction."
101372,"A_2022",1,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101373,"A_2020",1,"father_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101373,"A_2020",1,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101373,"A_2020",1,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101373,"A_2020",1,"ses_stratum",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
101374,"A_2020",0,"age_at_survey","baseline=14; followup=15; change=1","age_change_outside_2_to_4_screen","review","Retain recorded ages and outcomes. Screening rule only. Systematic cohort differences require survey-date clarification, not automatic correction."
101374,"A_2020",0,"father_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101374,"A_2020",0,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101374,"A_2020",0,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101374,"A_2020",0,"repeats_g6",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101374,"A_2020",0,"started_g6_private",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101374,"A_2020",0,"started_g7_private",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101375,"A_2020",1,"years_in_school","years_in_school=4; baseline_age=13; followup_age=15; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101376,"A_2022",0,"age_at_survey","baseline=12; followup=13; change=1","age_change_outside_2_to_4_screen","review","Retain recorded ages and outcomes. Screening rule only. Systematic cohort differences require survey-date clarification, not automatic correction."
101376,"A_2022",0,"mother_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101376,"A_2022",0,"mother_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101376,"A_2022",0,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101376,"A_2022",0,"ses_stratum",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
101377,"A_2022",0,"age_at_survey","baseline=12; followup=13; change=1","age_change_outside_2_to_4_screen","review","Retain recorded ages and outcomes. Screening rule only. Systematic cohort differences require survey-date clarification, not automatic correction."
101377,"A_2022",0,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101378,"A_2020",0,"father_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101378,"A_2020",0,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101378,"A_2020",0,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101378,"A_2020",0,"mother_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101378,"A_2020",0,"ses_stratum",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
101379,"B_2018",1,"years_in_school","years_in_school=6; baseline_age=10; followup_age=14; age_change=4; highest_grade=9","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101379,"B_2018",1,"years_in_school","years_in_school=6; baseline_age=10; followup_age=14; age_change=4; highest_grade=9","school_years_since_allocation_above_4","review","Retain as a requested policy outcome with a timing/definition caveat. Five or six years conflict with a uniform three-year interpretation but may fit the older B2018 cohort. Clarify dates and counting convention; do not cap or infer a correction."
101379,"B_2018",1,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101380,"A_2020",0,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101380,"A_2020",0,"ses_stratum",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
101381,"A_2020",0,"years_in_school","years_in_school=4; baseline_age=12; followup_age=14; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101382,"A_2020",0,"years_in_school","years_in_school=4; baseline_age=15; followup_age=17; age_change=2; highest_grade=6","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101382,"A_2020",0,"father_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101382,"A_2020",0,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101382,"A_2020",0,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101383,"A_2022",1,"age_at_survey","baseline=12; followup=12; change=0","age_change_outside_2_to_4_screen","review","Retain recorded ages and outcomes. Screening rule only. Systematic cohort differences require survey-date clarification, not automatic correction."
101383,"A_2022",1,"years_in_school","years_in_school=2; baseline_age=12; followup_age=12; age_change=0; highest_grade=6","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101383,"A_2022",1,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101384,"A_2020",0,"father_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101384,"A_2020",0,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101384,"A_2020",0,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101384,"A_2020",0,"mother_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101384,"A_2020",0,"ses_stratum",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
101385,"A_2020",0,"years_in_school","years_in_school=4; baseline_age=13; followup_age=15; age_change=2; highest_grade=7","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101385,"A_2020",0,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101385,"A_2020",0,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101385,"A_2020",0,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101385,"A_2020",0,"ses_stratum",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
101386,"A_2020",0,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101387,"B_2018",0,"years_in_school","years_in_school=6; baseline_age=13; followup_age=17; age_change=4; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101387,"B_2018",0,"years_in_school","years_in_school=6; baseline_age=13; followup_age=17; age_change=4; highest_grade=8","school_years_since_allocation_above_4","review","Retain as a requested policy outcome with a timing/definition caveat. Five or six years conflict with a uniform three-year interpretation but may fit the older B2018 cohort. Clarify dates and counting convention; do not cap or infer a correction."
101387,"B_2018",0,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101388,"A_2020",0,"years_in_school","years_in_school=5; baseline_age=14; followup_age=16; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101388,"A_2020",0,"years_in_school","years_in_school=5; baseline_age=14; followup_age=16; age_change=2; highest_grade=8","school_years_since_allocation_above_4","review","Retain as a requested policy outcome with a timing/definition caveat. Five or six years conflict with a uniform three-year interpretation but may fit the older B2018 cohort. Clarify dates and counting convention; do not cap or infer a correction."
101390,"A_2020",1,"years_in_school","years_in_school=4; baseline_age=14; followup_age=16; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101390,"A_2020",1,"father_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101390,"A_2020",1,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101391,"A_2020",0,"years_in_school","years_in_school=5; baseline_age=13; followup_age=17; age_change=4; highest_grade=9","school_years_since_allocation_above_4","review","Retain as a requested policy outcome with a timing/definition caveat. Five or six years conflict with a uniform three-year interpretation but may fit the older B2018 cohort. Clarify dates and counting convention; do not cap or infer a correction."
101391,"A_2020",0,"father_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101391,"A_2020",0,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101391,"A_2020",0,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101391,"A_2020",0,"ses_stratum",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
101392,"A_2020",0,"years_in_school","years_in_school=5; baseline_age=13; followup_age=15; age_change=2; highest_grade=9","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101392,"A_2020",0,"years_in_school","years_in_school=5; baseline_age=13; followup_age=15; age_change=2; highest_grade=9","school_years_since_allocation_above_4","review","Retain as a requested policy outcome with a timing/definition caveat. Five or six years conflict with a uniform three-year interpretation but may fit the older B2018 cohort. Clarify dates and counting convention; do not cap or infer a correction."
101392,"A_2020",0,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101393,"B_2018",0,"years_in_school","years_in_school=5; baseline_age=NA; followup_age=18; age_change=NA; highest_grade=8","school_years_since_allocation_above_4","review","Retain as a requested policy outcome with a timing/definition caveat. Five or six years conflict with a uniform three-year interpretation but may fit the older B2018 cohort. Clarify dates and counting convention; do not cap or infer a correction."
101393,"B_2018",0,"age_at_application",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
101393,"B_2018",0,"mother_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101393,"B_2018",0,"mother_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101393,"B_2018",0,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101394,"A_2020",1,"years_in_school","years_in_school=4; baseline_age=12; followup_age=14; age_change=2; highest_grade=7","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101394,"A_2020",1,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101394,"A_2020",1,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101394,"A_2020",1,"ses_stratum",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
101396,"A_2020",1,"years_in_school","years_in_school=4; baseline_age=12; followup_age=14; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101396,"A_2020",1,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101397,"B_2018",1,"age_at_survey","baseline=14; followup=19; change=5","age_change_outside_2_to_4_screen","review","Retain recorded ages and outcomes. Screening rule only. Systematic cohort differences require survey-date clarification, not automatic correction."
101397,"B_2018",1,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101398,"A_2020",0,"years_in_school","years_in_school=4; baseline_age=12; followup_age=14; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101398,"A_2020",0,"father_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101398,"A_2020",0,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101398,"A_2020",0,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101400,"A_2020",1,"years_in_school","years_in_school=4; baseline_age=12; followup_age=14; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101400,"A_2020",1,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101400,"A_2020",1,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101401,"A_2020",0,"years_in_school","years_in_school=4; baseline_age=13; followup_age=15; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101402,"B_2018",1,"age_at_survey","baseline=11; followup=16; change=5","age_change_outside_2_to_4_screen","review","Retain recorded ages and outcomes. Screening rule only. Systematic cohort differences require survey-date clarification, not automatic correction."
101402,"B_2018",1,"years_in_school","years_in_school=6; baseline_age=11; followup_age=16; age_change=5; highest_grade=10","school_years_since_allocation_above_4","review","Retain as a requested policy outcome with a timing/definition caveat. Five or six years conflict with a uniform three-year interpretation but may fit the older B2018 cohort. Clarify dates and counting convention; do not cap or infer a correction."
101402,"B_2018",1,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101403,"A_2020",0,"years_in_school","years_in_school=4; baseline_age=12; followup_age=14; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101403,"A_2020",0,"ses_stratum",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
101404,"A_2020",1,"years_in_school","years_in_school=4; baseline_age=13; followup_age=15; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101404,"A_2020",1,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101404,"A_2020",1,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101405,"A_2020",1,"years_in_school","years_in_school=4; baseline_age=13; followup_age=15; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101405,"A_2020",1,"ses_stratum",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
101406,"A_2020",1,"age_at_application",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
101406,"A_2020",1,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101407,"A_2020",0,"years_in_school","years_in_school=4; baseline_age=14; followup_age=16; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101408,"A_2020",1,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101409,"A_2020",1,"years_in_school","years_in_school=4; baseline_age=15; followup_age=17; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101410,"A_2022",1,"age_at_survey","baseline=13; followup=13; change=0","age_change_outside_2_to_4_screen","review","Retain recorded ages and outcomes. Screening rule only. Systematic cohort differences require survey-date clarification, not automatic correction."
101410,"A_2022",1,"years_in_school","years_in_school=2; baseline_age=13; followup_age=13; age_change=0; highest_grade=6","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101410,"A_2022",1,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101410,"A_2022",1,"ses_stratum",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
101411,"A_2022",0,"age_at_survey","baseline=12; followup=12; change=0","age_change_outside_2_to_4_screen","review","Retain recorded ages and outcomes. Screening rule only. Systematic cohort differences require survey-date clarification, not automatic correction."
101411,"A_2022",0,"years_in_school","years_in_school=2; baseline_age=12; followup_age=12; age_change=0; highest_grade=6","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101411,"A_2022",0,"father_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101411,"A_2022",0,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101411,"A_2022",0,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101411,"A_2022",0,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101412,"A_2020",1,"age_at_application",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
101412,"A_2020",1,"ses_stratum",,"source_missing","missing","Keep NA. Optional adjusted model uses cohort mean and a missing indicator."
101413,"B_2018",0,"age_at_survey","baseline=12; followup=17; change=5","age_change_outside_2_to_4_screen","review","Retain recorded ages and outcomes. Screening rule only. Systematic cohort differences require survey-date clarification, not automatic correction."
101413,"B_2018",0,"years_in_school","years_in_school=6; baseline_age=12; followup_age=17; age_change=5; highest_grade=8","school_years_since_allocation_above_4","review","Retain as a requested policy outcome with a timing/definition caveat. Five or six years conflict with a uniform three-year interpretation but may fit the older B2018 cohort. Clarify dates and counting convention; do not cap or infer a correction."
101413,"B_2018",0,"father_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101413,"B_2018",0,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101413,"B_2018",0,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101413,"B_2018",0,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101415,"A_2020",0,"years_in_school","years_in_school=6; baseline_age=16; followup_age=18; age_change=2; highest_grade=10","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101415,"A_2020",0,"years_in_school","years_in_school=6; baseline_age=16; followup_age=18; age_change=2; highest_grade=10","school_years_since_allocation_above_4","review","Retain as a requested policy outcome with a timing/definition caveat. Five or six years conflict with a uniform three-year interpretation but may fit the older B2018 cohort. Clarify dates and counting convention; do not cap or infer a correction."
101416,"A_2020",0,"years_in_school","years_in_school=5; baseline_age=14; followup_age=17; age_change=3; highest_grade=10","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101416,"A_2020",0,"years_in_school","years_in_school=5; baseline_age=14; followup_age=17; age_change=3; highest_grade=10","school_years_since_allocation_above_4","review","Retain as a requested policy outcome with a timing/definition caveat. Five or six years conflict with a uniform three-year interpretation but may fit the older B2018 cohort. Clarify dates and counting convention; do not cap or infer a correction."
101417,"A_2020",1,"years_in_school","years_in_school=4; baseline_age=12; followup_age=14; age_change=2; highest_grade=7","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101417,"A_2020",1,"father_age",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101417,"A_2020",1,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101417,"A_2020",1,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101418,"A_2020",1,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101418,"A_2020",1,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101419,"A_2020",1,"father_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101419,"A_2020",1,"mother_educ",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101420,"A_2022",1,"age_at_survey","baseline=13; followup=14; change=1","age_change_outside_2_to_4_screen","review","Retain recorded ages and outcomes. Screening rule only. Systematic cohort differences require survey-date clarification, not automatic correction."
101420,"A_2022",1,"years_in_school","years_in_school=3; baseline_age=13; followup_age=14; age_change=1; highest_grade=6","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101420,"A_2022",1,"father_income_high",,"source_missing","missing","Keep NA. Use available observations for the specific outcome; no outcome imputation in point estimates."
101420,"A_2022",1,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101421,"A_2022",1,"age_at_survey","baseline=14; followup=15; change=1","age_change_outside_2_to_4_screen","review","Retain recorded ages and outcomes. Screening rule only. Systematic cohort differences require survey-date clarification, not automatic correction."
101421,"A_2022",1,"years_in_school","years_in_school=4; baseline_age=14; followup_age=15; age_change=1; highest_grade=6","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
101421,"A_2022",1,"neighborhood",,"source_missing","missing","Keep NA. Exclude from primary controls because coverage differs by cohort."
101422,"A_2020",0,"years_in_school","years_in_school=4; baseline_age=11; followup_age=13; age_change=2; highest_grade=8","school_years_exceed_age_change_plus_1","review","Retain. Completed school years exceed reported age change plus a one-year diagnostic allowance. Age errors, varying followup horizons or school-year counting could explain this; do not cap the value or delete the applicant."
